// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\Nicho\Desktop\C#\BSSCalc\bin\Release\net7.0\e417c98a-eea6-4290-a5b7-50e5579f47e5
// command took 2.65s and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\Nicho\Desktop\C#\BSSCalc\bin\Release\net7.0\e417c98a-eea6-4290-a5b7-50e5579f47e5
// command took 5.86s and exited with 0
// ***** Done, took 00:00:08 (8.61 sec)   *****
// Found 2 benchmarks:
//   DateParserBenchmark.GetYearFromDateTime: DefaultJob
//   DateParserBenchmark.GetYearFromSplit: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual  29: 8388608 op, 819392600.00 ns, 97.6792 ns/op
WorkloadActual  30: 8388608 op, 872090300.00 ns, 103.9613 ns/op
WorkloadActual  31: 8388608 op, 930917100.00 ns, 110.9740 ns/op
WorkloadActual  32: 8388608 op, 925093300.00 ns, 110.2797 ns/op
WorkloadActual  33: 8388608 op, 982772200.00 ns, 117.1556 ns/op
WorkloadActual  34: 8388608 op, 1046496200.00 ns, 124.7521 ns/op
WorkloadActual  35: 8388608 op, 998435600.00 ns, 119.0228 ns/op
WorkloadActual  36: 8388608 op, 940502400.00 ns, 112.1166 ns/op
WorkloadActual  37: 8388608 op, 995816600.00 ns, 118.7106 ns/op
WorkloadActual  38: 8388608 op, 842524600.00 ns, 100.4368 ns/op
WorkloadActual  39: 8388608 op, 930898900.00 ns, 110.9718 ns/op
WorkloadActual  40: 8388608 op, 990696100.00 ns, 118.1002 ns/op
WorkloadActual  41: 8388608 op, 888117600.00 ns, 105.8719 ns/op
WorkloadActual  42: 8388608 op, 911628900.00 ns, 108.6746 ns/op
WorkloadActual  43: 8388608 op, 861201900.00 ns, 102.6633 ns/op
WorkloadActual  44: 8388608 op, 892495100.00 ns, 106.3937 ns/op
WorkloadActual  45: 8388608 op, 858956500.00 ns, 102.3956 ns/op
WorkloadActual  46: 8388608 op, 934342900.00 ns, 111.3824 ns/op
WorkloadActual  47: 8388608 op, 1045461700.00 ns, 124.6287 ns/op
WorkloadActual  48: 8388608 op, 980892100.00 ns, 116.9315 ns/op
WorkloadActual  49: 8388608 op, 824147700.00 ns, 98.2461 ns/op
WorkloadActual  50: 8388608 op, 824152600.00 ns, 98.2466 ns/op
WorkloadActual  51: 8388608 op, 966803000.00 ns, 115.2519 ns/op
WorkloadActual  52: 8388608 op, 1063815800.00 ns, 126.8167 ns/op
WorkloadActual  53: 8388608 op, 1002818700.00 ns, 119.5453 ns/op
WorkloadActual  54: 8388608 op, 1079742900.00 ns, 128.7154 ns/op
WorkloadActual  55: 8388608 op, 1105718600.00 ns, 131.8119 ns/op
WorkloadActual  56: 8388608 op, 1030577100.00 ns, 122.8544 ns/op
WorkloadActual  57: 8388608 op, 1013554100.00 ns, 120.8251 ns/op
WorkloadActual  58: 8388608 op, 880298900.00 ns, 104.9398 ns/op
WorkloadActual  59: 8388608 op, 860640000.00 ns, 102.5963 ns/op
WorkloadActual  60: 8388608 op, 935630300.00 ns, 111.5358 ns/op
WorkloadActual  61: 8388608 op, 1091661800.00 ns, 130.1362 ns/op
WorkloadActual  62: 8388608 op, 1077059500.00 ns, 128.3955 ns/op
WorkloadActual  63: 8388608 op, 908508100.00 ns, 108.3026 ns/op
WorkloadActual  64: 8388608 op, 788897200.00 ns, 94.0439 ns/op
WorkloadActual  65: 8388608 op, 818506000.00 ns, 97.5735 ns/op
WorkloadActual  66: 8388608 op, 801915600.00 ns, 95.5958 ns/op
WorkloadActual  67: 8388608 op, 805640600.00 ns, 96.0398 ns/op
WorkloadActual  68: 8388608 op, 811664800.00 ns, 96.7580 ns/op
WorkloadActual  69: 8388608 op, 797627400.00 ns, 95.0846 ns/op
WorkloadActual  70: 8388608 op, 775323600.00 ns, 92.4258 ns/op
WorkloadActual  71: 8388608 op, 781737800.00 ns, 93.1904 ns/op
WorkloadActual  72: 8388608 op, 810694700.00 ns, 96.6423 ns/op
WorkloadActual  73: 8388608 op, 857651700.00 ns, 102.2400 ns/op
WorkloadActual  74: 8388608 op, 766808300.00 ns, 91.4107 ns/op
WorkloadActual  75: 8388608 op, 799510300.00 ns, 95.3091 ns/op
WorkloadActual  76: 8388608 op, 801443100.00 ns, 95.5395 ns/op
WorkloadActual  77: 8388608 op, 820389400.00 ns, 97.7980 ns/op
WorkloadActual  78: 8388608 op, 835373100.00 ns, 99.5842 ns/op
WorkloadActual  79: 8388608 op, 848054000.00 ns, 101.0959 ns/op
WorkloadActual  80: 8388608 op, 828083000.00 ns, 98.7152 ns/op
WorkloadActual  81: 8388608 op, 810862300.00 ns, 96.6623 ns/op
WorkloadActual  82: 8388608 op, 827546600.00 ns, 98.6512 ns/op
WorkloadActual  83: 8388608 op, 826441900.00 ns, 98.5196 ns/op
WorkloadActual  84: 8388608 op, 888338500.00 ns, 105.8982 ns/op
WorkloadActual  85: 8388608 op, 826286700.00 ns, 98.5011 ns/op
WorkloadActual  86: 8388608 op, 798146000.00 ns, 95.1464 ns/op
WorkloadActual  87: 8388608 op, 815327500.00 ns, 97.1946 ns/op
WorkloadActual  88: 8388608 op, 801798400.00 ns, 95.5818 ns/op
WorkloadActual  89: 8388608 op, 793416800.00 ns, 94.5827 ns/op
WorkloadActual  90: 8388608 op, 800209400.00 ns, 95.3924 ns/op
WorkloadActual  91: 8388608 op, 819192400.00 ns, 97.6553 ns/op
WorkloadActual  92: 8388608 op, 792118800.00 ns, 94.4279 ns/op
WorkloadActual  93: 8388608 op, 788170100.00 ns, 93.9572 ns/op
WorkloadActual  94: 8388608 op, 799899500.00 ns, 95.3555 ns/op
WorkloadActual  95: 8388608 op, 877146100.00 ns, 104.5640 ns/op
WorkloadActual  96: 8388608 op, 980008700.00 ns, 116.8261 ns/op
WorkloadActual  97: 8388608 op, 873216800.00 ns, 104.0956 ns/op
WorkloadActual  98: 8388608 op, 914183400.00 ns, 108.9792 ns/op
WorkloadActual  99: 8388608 op, 851765500.00 ns, 101.5384 ns/op
WorkloadActual  100: 8388608 op, 835458400.00 ns, 99.5944 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 841015900.00 ns, 100.2569 ns/op
WorkloadResult   2: 8388608 op, 805904800.00 ns, 96.0713 ns/op
WorkloadResult   3: 8388608 op, 811719300.00 ns, 96.7645 ns/op
WorkloadResult   4: 8388608 op, 820576100.00 ns, 97.8203 ns/op
WorkloadResult   5: 8388608 op, 832360600.00 ns, 99.2251 ns/op
WorkloadResult   6: 8388608 op, 802189800.00 ns, 95.6285 ns/op
WorkloadResult   7: 8388608 op, 861366600.00 ns, 102.6829 ns/op
WorkloadResult   8: 8388608 op, 949840400.00 ns, 113.2298 ns/op
WorkloadResult   9: 8388608 op, 830206900.00 ns, 98.9684 ns/op
WorkloadResult  10: 8388608 op, 850511200.00 ns, 101.3888 ns/op
WorkloadResult  11: 8388608 op, 835088500.00 ns, 99.5503 ns/op
WorkloadResult  12: 8388608 op, 934826100.00 ns, 111.4400 ns/op
WorkloadResult  13: 8388608 op, 970584100.00 ns, 115.7026 ns/op
WorkloadResult  14: 8388608 op, 791032400.00 ns, 94.2984 ns/op
WorkloadResult  15: 8388608 op, 809484500.00 ns, 96.4981 ns/op
WorkloadResult  16: 8388608 op, 797610100.00 ns, 95.0825 ns/op
WorkloadResult  17: 8388608 op, 790972000.00 ns, 94.2912 ns/op
WorkloadResult  18: 8388608 op, 819059800.00 ns, 97.6395 ns/op
WorkloadResult  19: 8388608 op, 1008083800.00 ns, 120.1730 ns/op
WorkloadResult  20: 8388608 op, 972596800.00 ns, 115.9426 ns/op
WorkloadResult  21: 8388608 op, 984176600.00 ns, 117.3230 ns/op
WorkloadResult  22: 8388608 op, 929104900.00 ns, 110.7579 ns/op
WorkloadResult  23: 8388608 op, 875727600.00 ns, 104.3949 ns/op
WorkloadResult  24: 8388608 op, 820568100.00 ns, 97.8193 ns/op
WorkloadResult  25: 8388608 op, 800664600.00 ns, 95.4467 ns/op
WorkloadResult  26: 8388608 op, 838286300.00 ns, 99.9315 ns/op
WorkloadResult  27: 8388608 op, 927074500.00 ns, 110.5159 ns/op
WorkloadResult  28: 8388608 op, 986532900.00 ns, 117.6039 ns/op
WorkloadResult  29: 8388608 op, 800765700.00 ns, 95.4587 ns/op
WorkloadResult  30: 8388608 op, 853463400.00 ns, 101.7408 ns/op
WorkloadResult  31: 8388608 op, 912290200.00 ns, 108.7535 ns/op
WorkloadResult  32: 8388608 op, 906466400.00 ns, 108.0592 ns/op
WorkloadResult  33: 8388608 op, 964145300.00 ns, 114.9351 ns/op
WorkloadResult  34: 8388608 op, 1027869300.00 ns, 122.5316 ns/op
WorkloadResult  35: 8388608 op, 979808700.00 ns, 116.8023 ns/op
WorkloadResult  36: 8388608 op, 921875500.00 ns, 109.8961 ns/op
WorkloadResult  37: 8388608 op, 977189700.00 ns, 116.4901 ns/op
WorkloadResult  38: 8388608 op, 823897700.00 ns, 98.2163 ns/op
WorkloadResult  39: 8388608 op, 912272000.00 ns, 108.7513 ns/op
WorkloadResult  40: 8388608 op, 972069200.00 ns, 115.8797 ns/op
WorkloadResult  41: 8388608 op, 869490700.00 ns, 103.6514 ns/op
WorkloadResult  42: 8388608 op, 893002000.00 ns, 106.4541 ns/op
WorkloadResult  43: 8388608 op, 842575000.00 ns, 100.4428 ns/op
WorkloadResult  44: 8388608 op, 873868200.00 ns, 104.1732 ns/op
WorkloadResult  45: 8388608 op, 840329600.00 ns, 100.1751 ns/op
WorkloadResult  46: 8388608 op, 915716000.00 ns, 109.1619 ns/op
WorkloadResult  47: 8388608 op, 1026834800.00 ns, 122.4082 ns/op
WorkloadResult  48: 8388608 op, 962265200.00 ns, 114.7110 ns/op
WorkloadResult  49: 8388608 op, 805520800.00 ns, 96.0256 ns/op
WorkloadResult  50: 8388608 op, 805525700.00 ns, 96.0261 ns/op
WorkloadResult  51: 8388608 op, 948176100.00 ns, 113.0314 ns/op
WorkloadResult  52: 8388608 op, 1045188900.00 ns, 124.5962 ns/op
WorkloadResult  53: 8388608 op, 984191800.00 ns, 117.3248 ns/op
WorkloadResult  54: 8388608 op, 1061116000.00 ns, 126.4949 ns/op
WorkloadResult  55: 8388608 op, 1087091700.00 ns, 129.5914 ns/op
WorkloadResult  56: 8388608 op, 1011950200.00 ns, 120.6339 ns/op
WorkloadResult  57: 8388608 op, 994927200.00 ns, 118.6046 ns/op
WorkloadResult  58: 8388608 op, 861672000.00 ns, 102.7193 ns/op
WorkloadResult  59: 8388608 op, 842013100.00 ns, 100.3758 ns/op
WorkloadResult  60: 8388608 op, 917003400.00 ns, 109.3153 ns/op
WorkloadResult  61: 8388608 op, 1073034900.00 ns, 127.9157 ns/op
WorkloadResult  62: 8388608 op, 1058432600.00 ns, 126.1750 ns/op
WorkloadResult  63: 8388608 op, 889881200.00 ns, 106.0821 ns/op
WorkloadResult  64: 8388608 op, 770270300.00 ns, 91.8234 ns/op
WorkloadResult  65: 8388608 op, 799879100.00 ns, 95.3530 ns/op
WorkloadResult  66: 8388608 op, 783288700.00 ns, 93.3753 ns/op
WorkloadResult  67: 8388608 op, 787013700.00 ns, 93.8193 ns/op
WorkloadResult  68: 8388608 op, 793037900.00 ns, 94.5375 ns/op
WorkloadResult  69: 8388608 op, 779000500.00 ns, 92.8641 ns/op
WorkloadResult  70: 8388608 op, 756696700.00 ns, 90.2053 ns/op
WorkloadResult  71: 8388608 op, 763110900.00 ns, 90.9699 ns/op
WorkloadResult  72: 8388608 op, 792067800.00 ns, 94.4218 ns/op
WorkloadResult  73: 8388608 op, 839024800.00 ns, 100.0196 ns/op
WorkloadResult  74: 8388608 op, 748181400.00 ns, 89.1902 ns/op
WorkloadResult  75: 8388608 op, 780883400.00 ns, 93.0886 ns/op
WorkloadResult  76: 8388608 op, 782816200.00 ns, 93.3190 ns/op
WorkloadResult  77: 8388608 op, 801762500.00 ns, 95.5775 ns/op
WorkloadResult  78: 8388608 op, 816746200.00 ns, 97.3637 ns/op
WorkloadResult  79: 8388608 op, 829427100.00 ns, 98.8754 ns/op
WorkloadResult  80: 8388608 op, 809456100.00 ns, 96.4947 ns/op
WorkloadResult  81: 8388608 op, 792235400.00 ns, 94.4418 ns/op
WorkloadResult  82: 8388608 op, 808919700.00 ns, 96.4307 ns/op
WorkloadResult  83: 8388608 op, 807815000.00 ns, 96.2991 ns/op
WorkloadResult  84: 8388608 op, 869711600.00 ns, 103.6777 ns/op
WorkloadResult  85: 8388608 op, 807659800.00 ns, 96.2806 ns/op
WorkloadResult  86: 8388608 op, 779519100.00 ns, 92.9259 ns/op
WorkloadResult  87: 8388608 op, 796700600.00 ns, 94.9741 ns/op
WorkloadResult  88: 8388608 op, 783171500.00 ns, 93.3613 ns/op
WorkloadResult  89: 8388608 op, 774789900.00 ns, 92.3622 ns/op
WorkloadResult  90: 8388608 op, 781582500.00 ns, 93.1719 ns/op
WorkloadResult  91: 8388608 op, 800565500.00 ns, 95.4348 ns/op
WorkloadResult  92: 8388608 op, 773491900.00 ns, 92.2074 ns/op
WorkloadResult  93: 8388608 op, 769543200.00 ns, 91.7367 ns/op
WorkloadResult  94: 8388608 op, 781272600.00 ns, 93.1350 ns/op
WorkloadResult  95: 8388608 op, 858519200.00 ns, 102.3435 ns/op
WorkloadResult  96: 8388608 op, 961381800.00 ns, 114.6056 ns/op
WorkloadResult  97: 8388608 op, 854589900.00 ns, 101.8751 ns/op
WorkloadResult  98: 8388608 op, 895556500.00 ns, 106.7587 ns/op
WorkloadResult  99: 8388608 op, 833138600.00 ns, 99.3179 ns/op
WorkloadResult  100: 8388608 op, 816831500.00 ns, 97.3739 ns/op
// GC:  320 0 0 1342177880 8388608
// Threading:  0 0 8388608

// AfterAll
// Benchmark Process 19212 has exited with code 0.

Mean = 103.401 ns, StdErr = 1.025 ns (0.99%), N = 100, StdDev = 10.251 ns
Min = 89.190 ns, Q1 = 95.444 ns, Median = 99.976 ns, Q3 = 110.576 ns, Max = 129.591 ns
IQR = 15.133 ns, LowerFence = 72.745 ns, UpperFence = 133.275 ns
ConfidenceInterval = [99.924 ns; 106.877 ns] (CI 99.9%), Margin = 3.477 ns (3.36% of Mean)
Skewness = 0.8, Kurtosis = 2.5, MValue = 2.32

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2023-01-22 22:11 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\BSSCalculator.DateParserBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\BSSCalculator.DateParserBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\BSSCalculator.DateParserBenchmark-report.html

// * Detailed results *
DateParserBenchmark.GetYearFromSplit: DefaultJob
Runtime = .NET 7.0.2 (7.0.222.60605), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 103.401 ns, StdErr = 1.025 ns (0.99%), N = 100, StdDev = 10.251 ns
Min = 89.190 ns, Q1 = 95.444 ns, Median = 99.976 ns, Q3 = 110.576 ns, Max = 129.591 ns
IQR = 15.133 ns, LowerFence = 72.745 ns, UpperFence = 133.275 ns
ConfidenceInterval = [99.924 ns; 106.877 ns] (CI 99.9%), Margin = 3.477 ns (3.36% of Mean)
Skewness = 0.8, Kurtosis = 2.5, MValue = 2.32
-------------------- Histogram --------------------
[ 86.291 ns ;  92.115 ns) | @@@@@
[ 92.115 ns ;  97.913 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 97.913 ns ; 104.534 ns) | @@@@@@@@@@@@@@@@@@@@@@
[104.534 ns ; 111.660 ns) | @@@@@@@@@@@@
[111.660 ns ; 118.717 ns) | @@@@@@@@@@@@@@
[118.717 ns ; 122.263 ns) | @@
[122.263 ns ; 128.061 ns) | @@@@@@
[128.061 ns ; 132.490 ns) | @
---------------------------------------------------

DateParserBenchmark.GetYearFromDateTime: DefaultJob
Runtime = .NET 7.0.2 (7.0.222.60605), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 466.229 ns, StdErr = 2.724 ns (0.58%), N = 80, StdDev = 24.363 ns
Min = 414.059 ns, Q1 = 451.265 ns, Median = 459.955 ns, Q3 = 479.129 ns, Max = 528.508 ns
IQR = 27.864 ns, LowerFence = 409.469 ns, UpperFence = 520.925 ns
ConfidenceInterval = [456.919 ns; 475.540 ns] (CI 99.9%), Margin = 9.310 ns (2.00% of Mean)
Skewness = 0.6, Kurtosis = 3.05, MValue = 2.29
-------------------- Histogram --------------------
[412.084 ns ; 426.926 ns) | @@@
[426.926 ns ; 445.807 ns) | @@@@@@@@
[445.807 ns ; 460.649 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[460.649 ns ; 478.029 ns) | @@@@@@@@@@@@@@@@@
[478.029 ns ; 488.080 ns) | @@@@@
[488.080 ns ; 502.923 ns) | @@@@@@@@@
[502.923 ns ; 514.052 ns) | @
[514.052 ns ; 528.894 ns) | @@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.13.4, OS=Windows 11 (10.0.22000.1455/21H2)
Intel Core i7-7700K CPU 4.20GHz (Kaby Lake), 1 CPU, 8 logical and 4 physical cores
.NET SDK=7.0.102
  [Host]     : .NET 7.0.2 (7.0.222.60605), X64 RyuJIT AVX2
  DefaultJob : .NET 7.0.2 (7.0.222.60605), X64 RyuJIT AVX2


|              Method |     Mean |   Error |   StdDev |    Median | Ratio | RatioSD | Rank |   Gen0 | Allocated | Alloc Ratio |
|-------------------- |---------:|--------:|---------:|----------:|------:|--------:|-----:|-------:|----------:|------------:|
|    GetYearFromSplit | 103.4 ns | 3.48 ns | 10.25 ns |  99.98 ns |  0.23 |    0.02 |    1 | 0.0381 |     160 B |          NA |
| GetYearFromDateTime | 466.2 ns | 9.31 ns | 24.36 ns | 459.96 ns |  1.00 |    0.00 |    2 |      - |         - |          NA |

// * Hints *
Outliers
  DateParserBenchmark.GetYearFromDateTime: Default -> 6 outliers were removed (570.10 ns..599.24 ns)

// * Legends *
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  Median      : Value separating the higher half of all measurements (50th percentile)
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD     : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank        : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen0        : GC Generation 0 collects per 1000 operations
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 ns        : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:02:28 (148.45 sec), executed benchmarks: 2

Global total time: 00:02:37 (157.44 sec), executed benchmarks: 2
// * Artifacts cleanup *
